Vibration_mm_s,Temperature_C,Pressure_bar,Current_A,RPM,Operating_Hours,Label,Fault_Class
5.6332,80.3841,7.1393,21.4139,1264.6488,2129.6170,4,Overheating
17.8639,65.6032,6.6555,22.3305,1359.7822,6135.0840,5,Combined Faults
3.0328,83.1397,5.8304,21.4994,1204.9783,4232.4844,4,Overheating
16.3514,65.6761,7.2304,19.7085,1282.2392,6908.0586,2,Bearing Wear
13.3645,63.9043,6.8779,25.1775,1484.6648,4544.6140,5,Combined Faults
16.8462,83.0661,6.5391,24.2616,1966.8894,1918.7332,4,Overheating
4.2753,62.2318,5.4429,16.4616,1540.3926,1773.8623,1,Normal
7.1866,76.6079,5.9743,20.7365,1321.2270,3289.0561,4,Overheating
13.5468,59.8820,7.4177,19.6139,1554.7071,5919.2823,2,Bearing Wear
14.5273,68.7951,7.8568,21.2548,1316.1011,7629.2583,2,Bearing Wear
14.1121,60.7540,6.6155,18.6570,1753.8170,2962.9222,3,Misalignment
9.2707,60.1145,6.6799,23.1297,1016.3883,1311.6024,4,Overheating
3.1131,65.3550,5.3746,15.9305,1440.0965,1747.2795,1,Normal
3.6779,53.3525,5.7215,16.0024,1435.3698,824.8598,1,Normal
16.2073,63.8618,7.1173,19.7934,1676.5972,6339.6143,2,Bearing Wear
7.0320,52.3551,6.1173,16.4153,1448.7142,1026.5059,2,Bearing Wear
4.4504,63.8062,5.6080,16.8932,1447.5671,1656.9939,1,Normal
20.2380,72.8127,6.7992,24.3197,1685.8987,7321.9239,5,Combined Faults
4.1414,62.6782,5.6197,16.4103,1562.3752,1637.4037,1,Normal
14.2966,82.1876,5.7370,22.4163,1212.0922,3805.6807,4,Overheating
20.1124,65.4051,8.1367,23.3682,1790.0555,5703.8956,5,Combined Faults
15.5762,75.0544,7.4803,21.7690,1526.9783,3702.5712,4,Overheating
16.3410,60.0000,9.4989,22.9098,1358.3241,4513.8721,5,Combined Faults
9.3849,84.3989,6.0250,23.8840,1281.0747,4111.3030,4,Overheating
12.8903,58.0233,6.8165,18.5616,1468.1986,5199.1014,2,Bearing Wear
15.2887,62.8224,9.2490,21.5071,1439.5610,4537.1318,5,Combined Faults
7.2197,49.5082,5.7731,16.6603,1434.5117,891.9811,2,Bearing Wear
3.5860,50.5981,5.7158,16.2220,1438.6166,330.9193,1,Normal
2.7727,61.1404,5.4596,16.6150,1472.8389,1697.3374,1,Normal
3.1316,66.5755,5.7560,16.6104,1464.3658,1714.3172,1,Normal
3.1329,59.3229,5.3985,16.7470,1491.7832,1137.4824,1,Normal
18.1615,60.4158,9.1936,24.2931,1748.2381,4594.2881,5,Combined Faults
12.3876,62.1149,9.2822,19.8097,1112.4020,4188.2005,5,Combined Faults
11.7762,60.8258,6.6889,18.4562,1241.4956,4592.6480,2,Bearing Wear
15.3831,52.8979,6.7621,20.6059,1382.1207,2456.4433,3,Misalignment
4.2095,53.4148,5.2664,16.7411,1477.0001,634.2620,1,Normal
11.4011,61.2460,9.1816,23.9055,1632.1940,2092.1973,5,Combined Faults
12.9349,60.0000,7.5851,24.6057,1859.1994,1025.9717,5,Combined Faults
5.0458,80.9967,6.4870,24.9827,1859.6788,661.4917,4,Overheating
10.8813,79.4796,5.8186,21.6280,1485.9356,4010.6169,4,Overheating
14.4903,84.6707,5.2433,24.6108,1972.9255,2889.1430,4,Overheating
10.5726,71.6054,6.3016,22.1913,1073.8022,4289.1391,4,Overheating
2.8760,54.3493,5.2371,15.8978,1573.5163,746.0295,1,Normal
16.2731,82.2735,6.8330,22.9496,1609.6472,430.6282,4,Overheating
16.6530,71.3384,6.3884,22.0259,1404.4272,832.7660,4,Overheating
4.1498,64.3187,5.5420,16.8344,1499.3130,1775.5234,1,Normal
12.0386,88.0108,7.5441,22.2413,1433.0558,5654.4291,4,Overheating
13.5033,52.9861,8.4753,20.0883,1330.3616,4738.2826,3,Misalignment
16.2780,68.5860,8.0425,22.6254,1304.0688,7457.9461,5,Combined Faults
2.4648,60.9325,5.6312,16.0574,1528.3291,1229.1279,1,Normal
24.0975,52.8756,6.5683,19.2093,1301.1498,652.4341,3,Misalignment
3.1871,51.3651,5.5319,17.0713,1555.8207,171.9979,1,Normal
2.5387,61.9461,5.3297,16.7229,1448.9709,1491.3500,1,Normal
20.2042,53.0279,7.2541,22.3839,1641.3994,345.1479,3,Misalignment
15.1728,84.5938,6.6211,24.6897,1949.7970,3662.5301,4,Overheating
15.9864,72.9520,5.6322,22.6985,1271.0496,3955.1388,4,Overheating
7.7276,53.8898,6.5606,17.0666,1423.3735,2820.1050,2,Bearing Wear
4.4704,54.9058,5.2208,17.1002,1555.8715,585.1892,1,Normal
10.5931,55.2814,6.6232,18.5695,1600.6789,4067.3908,2,Bearing Wear
14.2944,70.0316,5.9397,21.9980,1290.8438,4920.0468,4,Overheating
3.2818,61.2831,5.2540,17.0948,1555.1582,1543.6987,1,Normal
22.9151,64.9685,8.4209,18.6111,1703.8284,163.9629,3,Misalignment
22.2555,60.2929,6.7760,18.1978,1488.9308,4122.0899,3,Misalignment
13.2530,60.0000,8.4791,21.8312,1708.9075,3260.1587,5,Combined Faults
4.4770,80.1660,7.4918,22.4333,1417.5921,3636.9394,4,Overheating
6.9161,49.3724,5.8172,16.2009,1467.8196,933.6208,2,Bearing Wear
19.1431,62.9694,8.4683,18.5356,1572.9961,1696.7727,3,Misalignment
16.0325,60.0000,8.8032,23.9316,1763.2311,5641.9777,5,Combined Faults
3.2622,58.7969,5.5147,15.7999,1459.0038,1137.6676,1,Normal
15.4102,50.2344,8.1976,17.7771,1303.0278,272.0651,3,Misalignment
23.7226,69.7259,6.4358,17.6850,1622.9606,665.2651,3,Misalignment
20.9353,59.8069,7.5048,17.5758,1309.7969,2631.0398,3,Misalignment
11.7119,55.6802,6.8142,17.8779,1525.3175,3439.4413,2,Bearing Wear
4.5987,61.1709,5.5948,15.9803,1510.8178,1318.6554,1,Normal
4.4850,48.1590,5.5201,17.0285,1426.2116,247.5076,1,Normal
17.1890,66.8168,6.8434,20.7473,1752.1680,5361.5899,5,Combined Faults
4.4346,55.3452,5.8198,15.7899,1403.2461,905.0159,1,Normal
6.4877,87.4432,5.6712,23.9042,1833.3755,4280.3699,4,Overheating
4.7775,48.6635,5.4103,16.4400,1432.8507,265.0926,1,Normal
19.7599,89.1399,7.2168,22.1060,1782.9885,2548.9606,4,Overheating
3.6228,61.9408,5.1464,16.4290,1567.9223,1504.3301,1,Normal
16.1935,68.6331,7.5953,20.3730,1316.2811,7812.2546,2,Bearing Wear
13.7192,60.9017,7.2853,19.9889,1501.7422,6132.6178,2,Bearing Wear
14.9133,88.5203,5.8807,24.0599,1794.5157,164.1387,4,Overheating
16.0122,88.6450,7.2340,24.9886,1840.2270,5053.2266,4,Overheating
11.1240,75.1887,6.4829,25.0384,1576.6170,1121.0556,4,Overheating
20.1877,64.7788,7.9391,21.1906,1543.5054,1834.6378,3,Misalignment
3.0851,50.1106,5.6909,15.7274,1421.6616,253.7175,1,Normal
12.6924,55.9768,6.6789,18.8116,1379.0938,3986.8944,2,Bearing Wear
3.7514,48.2184,5.6567,16.0627,1430.9938,331.2344,1,Normal
11.5348,78.4718,5.3091,23.0930,1724.8875,2951.8309,4,Overheating
11.5686,57.7867,6.7184,18.6780,1555.8666,3741.7534,2,Bearing Wear
3.8489,58.1376,5.4868,15.7294,1586.3649,1142.4264,1,Normal
2.7067,63.3786,5.1979,15.8006,1582.3743,1598.9316,1,Normal
15.2864,66.7581,7.9051,19.8444,1325.4526,7638.2511,2,Bearing Wear
17.8406,67.1905,6.5341,21.2181,1565.9135,3179.8300,3,Misalignment
19.8064,67.5573,6.9257,20.9214,1734.3909,1306.8740,3,Misalignment
24.0091,92.3549,5.4053,26.1421,1926.4775,4306.9354,4,Overheating
4.6897,56.0290,5.5858,17.0701,1566.4137,951.6601,1,Normal
3.7731,46.1610,5.6510,16.9315,1570.3284,92.8481,1,Normal
22.0240,59.2029,7.7284,18.0876,1358.5104,3592.5762,3,Misalignment
4.1493,61.9952,5.6793,15.6682,1421.8565,1350.6113,1,Normal
6.0446,81.7864,7.1404,23.4430,1381.8530,3319.9163,4,Overheating
11.6888,63.6233,7.0117,23.8697,1349.7111,4471.9669,5,Combined Faults
16.3814,78.7406,6.2736,22.7908,1292.6917,5335.3467,4,Overheating
12.3377,59.1165,6.9149,17.6005,1378.8174,4021.5040,2,Bearing Wear
3.6597,72.8809,5.5224,22.1153,1182.1635,5906.0599,4,Overheating
16.5160,65.5456,7.5415,21.0048,1676.0153,7298.5132,2,Bearing Wear
9.1023,55.3551,6.2130,18.0093,1410.5003,2780.0234,2,Bearing Wear
13.8235,80.6719,5.5359,22.0560,1667.9790,1361.2545,4,Overheating
17.7283,66.4752,6.8357,26.1785,1578.3157,5708.2143,5,Combined Faults
9.8671,51.8676,6.5010,17.6784,1563.3176,2233.3471,2,Bearing Wear
3.3925,81.8268,6.3874,24.2624,1821.7319,5933.8505,4,Overheating
12.2365,67.2537,8.2708,21.3289,1623.5049,3340.5146,3,Misalignment
4.3858,48.4487,5.8266,16.3819,1414.3992,51.4075,1,Normal
13.0561,60.7302,7.7347,18.8971,1123.2677,3275.0435,5,Combined Faults
14.4172,64.7035,6.5639,19.6313,1893.5105,1294.0954,5,Combined Faults
3.9153,59.0667,5.6763,15.9659,1424.7852,1110.5112,1,Normal
18.3668,68.2185,7.4704,18.1443,1610.8328,692.1764,3,Misalignment
13.8193,61.9066,7.2112,20.3746,1299.7139,6728.2771,2,Bearing Wear
2.4682,61.1619,5.5650,16.5610,1463.5543,1660.5038,1,Normal
19.3802,54.5113,6.5721,18.6148,1399.6597,4976.2391,3,Misalignment
16.7577,68.5821,7.8368,21.7734,1637.8511,5555.0066,5,Combined Faults
18.0525,69.6488,7.1049,22.8989,1882.6851,5585.5663,5,Combined Faults
11.1495,69.2319,6.9597,23.9015,1726.3918,1013.9646,4,Overheating
12.2839,61.8605,9.0620,19.4417,1409.3362,2248.7173,5,Combined Faults
8.9560,50.2357,6.4447,16.8463,1351.5582,1783.8846,2,Bearing Wear
15.1900,63.7718,6.6273,23.5315,1403.3355,4729.8233,5,Combined Faults
7.9607,87.4268,6.3927,24.3503,1683.6688,3907.9457,4,Overheating
20.9468,51.4517,7.4169,19.6030,1629.9228,2287.5040,3,Misalignment
11.0407,61.9227,6.8834,19.9538,1859.3989,5255.4240,5,Combined Faults
4.7799,55.3152,5.4948,15.9699,1452.3310,556.2935,1,Normal
2.6393,48.6126,5.6315,17.0379,1535.5745,217.4341,1,Normal
20.1579,55.7462,6.9951,17.9217,1754.0229,2118.6517,3,Misalignment
8.4166,81.4963,5.5056,19.9624,1431.3757,1560.3468,4,Overheating
4.6691,49.8788,5.4935,16.3916,1406.0109,237.9066,1,Normal
13.5391,58.3052,6.7979,18.5724,1402.3143,4633.2725,2,Bearing Wear
13.8677,63.4615,7.1687,18.7053,1457.0179,5434.5811,2,Bearing Wear
10.8896,70.4482,5.6071,20.9342,1273.3896,760.3760,4,Overheating
10.7706,56.6859,6.3774,18.3996,1593.4325,3091.0976,2,Bearing Wear
12.8453,64.2871,6.5200,23.8461,1782.7687,3624.1758,5,Combined Faults
2.8449,64.0426,5.5338,16.6669,1447.6933,1494.2217,1,Normal
13.1040,68.6557,5.0853,19.5922,1069.3021,5189.9852,4,Overheating
7.3089,82.5701,5.4242,24.3185,1442.0512,4485.7438,4,Overheating
15.2304,67.3478,7.5654,19.8235,1680.0102,7041.2578,2,Bearing Wear
6.4607,49.6430,6.1443,16.0363,1441.5648,581.4963,2,Bearing Wear
15.3203,62.4925,7.2504,19.3917,1522.8563,6078.7410,2,Bearing Wear
12.7883,61.0334,7.4164,19.5553,1634.4960,6033.1617,2,Bearing Wear
15.5355,66.6057,7.7004,20.9404,1399.5472,7464.5273,2,Bearing Wear
2.6165,51.3534,5.2460,16.1958,1454.8269,509.4567,1,Normal
14.5692,65.8884,6.1572,23.4626,1613.5113,4825.3550,5,Combined Faults
15.4784,67.7632,7.7973,17.9622,1481.3450,2000.9965,3,Misalignment
12.6441,56.3441,6.5992,17.3358,1410.3185,3138.7977,2,Bearing Wear
3.2465,55.1573,5.4772,16.0256,1584.5984,1035.9835,1,Normal
15.8574,67.4841,7.6499,20.2805,1517.7276,7152.9446,2,Bearing Wear
22.8772,51.9555,8.7391,21.4673,1748.4278,3679.3613,3,Misalignment
20.2764,68.1070,6.2551,18.5606,1606.8486,4994.6219,3,Misalignment
9.8464,53.7038,6.0614,16.3951,1593.0752,1746.2764,2,Bearing Wear
11.0857,63.2040,7.3599,24.4039,1135.0125,2863.8407,5,Combined Faults
10.5348,76.1765,5.0870,22.2271,1041.3983,3477.0203,4,Overheating
20.7806,68.4967,8.3366,24.2194,1781.4166,6995.4728,5,Combined Faults
16.7616,67.0256,8.2291,20.1463,1509.7512,1815.7230,3,Misalignment
13.0886,65.6412,7.5585,19.9046,1535.7178,6297.3931,2,Bearing Wear
11.5427,67.6974,5.3452,22.1140,1036.1185,2262.5180,4,Overheating
3.5181,49.0095,5.6931,16.4094,1545.8482,132.7083,1,Normal
12.7774,66.2329,6.7498,22.3308,1730.3060,2629.8954,5,Combined Faults
13.9314,57.0829,6.7587,18.6925,1316.5840,4796.1081,2,Bearing Wear
14.9413,67.0085,6.9366,21.8799,1163.6490,3294.1087,4,Overheating
18.3420,58.6376,8.5808,17.7849,1722.3238,2144.5306,3,Misalignment
3.2581,67.0912,5.4557,17.0911,1483.2627,1874.7206,1,Normal
5.4623,70.2866,6.6861,22.6123,1219.3876,893.8222,4,Overheating
12.0885,88.8650,5.4007,22.1116,1773.3735,3021.3687,4,Overheating
15.8220,85.4929,5.1063,22.1821,1134.2673,4894.4125,4,Overheating
11.5752,63.4519,6.2856,22.1841,1792.3070,81.7070,3,Misalignment
2.9403,52.9293,5.3556,15.7723,1573.1988,442.2290,1,Normal
16.6249,70.9521,7.2098,21.8336,1619.3512,1776.5993,4,Overheating
4.7185,56.5018,5.5112,16.2616,1591.6185,1171.2075,1,Normal
7.5905,48.5042,5.8495,16.0267,1476.9096,831.4311,2,Bearing Wear
12.0052,61.6737,6.6978,22.7616,1738.6190,1705.1492,5,Combined Faults
5.9421,49.0446,6.2623,17.0893,1541.1908,1399.6672,2,Bearing Wear
15.4039,75.4453,6.0382,24.3279,1430.5419,2817.9403,4,Overheating
13.3737,84.8691,7.3177,22.3017,1254.2531,1529.0694,4,Overheating
15.2714,65.3763,7.7388,20.7670,1209.2119,7288.1527,2,Bearing Wear
13.0540,62.4183,9.2095,20.1579,1339.3304,4162.9359,5,Combined Faults
10.5616,60.0000,6.3405,21.0406,1589.0363,2273.2939,5,Combined Faults
17.4096,69.6949,7.8443,21.3292,1652.6245,6252.4969,5,Combined Faults
17.3270,67.8177,6.2922,20.5063,1782.3446,2483.2996,3,Misalignment
11.0987,60.0000,8.1327,19.4988,1164.1610,3009.7786,5,Combined Faults
11.5723,63.3686,6.1756,23.6017,1857.5821,3782.4669,5,Combined Faults
14.8120,52.5268,6.6840,19.1613,1333.5955,512.1397,3,Misalignment
7.0481,66.5833,7.0612,21.6128,1235.2453,388.5784,4,Overheating
15.7197,57.6721,6.7755,21.6426,1403.2629,2857.1588,3,Misalignment
15.2443,67.6979,7.6547,19.7901,1676.8006,7580.3303,2,Bearing Wear
22.8823,56.4513,7.0992,20.8496,1375.8394,2745.2266,3,Misalignment
11.4773,65.1796,6.9415,25.8095,1277.4543,4204.0985,5,Combined Faults
11.4184,64.5799,6.3502,22.4321,1477.6744,4939.6745,5,Combined Faults
14.4009,66.6413,7.6329,19.3194,1399.1572,6762.0750,2,Bearing Wear
5.1284,51.6472,5.4611,15.9911,1575.8823,540.6819,1,Normal
8.0696,50.6556,6.0432,16.4015,1451.9014,579.3901,2,Bearing Wear
16.3968,65.6234,6.3056,19.3747,1784.7858,2212.3855,3,Misalignment
20.7546,51.2669,8.4267,17.8441,1684.2757,817.7421,3,Misalignment
18.5205,64.3604,7.3492,24.6878,1813.6435,6149.9718,5,Combined Faults
18.6728,67.7953,8.0488,23.8327,1748.4750,6810.0544,5,Combined Faults
22.3719,60.6834,7.7988,19.3203,1721.0104,633.7939,3,Misalignment
19.1404,55.3772,6.7941,22.3684,1349.2966,356.4604,3,Misalignment
3.6726,61.3667,5.4739,16.9520,1455.6044,1406.0669,1,Normal
13.6887,65.6763,7.6521,20.7855,1455.9149,6948.4979,2,Bearing Wear
14.8299,59.8414,7.5661,20.5015,1438.4104,621.3760,3,Misalignment
10.0078,51.6121,6.3330,17.4665,1411.9036,2480.4544,2,Bearing Wear
7.1948,86.1329,5.5599,25.5772,1928.3671,3184.5218,4,Overheating
20.3682,57.3822,7.7989,19.2990,1558.3857,4599.8792,3,Misalignment
12.8088,59.6904,8.1925,21.7840,1668.2372,3172.7130,3,Misalignment
4.9390,62.3913,5.1786,16.3812,1513.3876,1516.8445,1,Normal
3.4778,62.1953,5.3623,16.1127,1467.3214,1608.5537,1,Normal
13.2808,64.0811,7.3908,19.4401,1474.8068,5691.3792,2,Bearing Wear
15.4206,65.7134,9.0326,21.3271,1435.3486,4092.3875,5,Combined Faults
5.0674,56.3512,5.7094,16.3012,1482.3687,806.7088,1,Normal
14.7603,68.3261,7.8444,20.2077,1533.7893,7874.5098,2,Bearing Wear
4.7299,48.2938,5.6310,16.5149,1534.7782,108.5822,1,Normal
14.0640,62.1788,7.9441,23.4675,1838.5864,2882.5050,5,Combined Faults
11.0295,54.5881,6.4164,17.4668,1303.3834,3281.0645,2,Bearing Wear
23.4258,93.5303,6.2800,25.0247,1942.1525,5568.9924,4,Overheating
6.8681,51.4893,6.1735,17.0296,1421.1409,1314.8428,2,Bearing Wear
6.5133,71.4655,7.0635,22.5133,1967.7621,3833.8889,4,Overheating
11.3063,73.8584,6.0708,22.9018,1454.0323,3616.2583,4,Overheating
15.9306,63.9867,8.6860,22.5694,1154.0537,6860.0205,5,Combined Faults
19.7589,67.0113,8.2982,19.5003,1374.6134,2656.4124,3,Misalignment
5.0041,69.0205,5.7504,16.0730,1487.0194,1984.7511,1,Normal
15.5804,68.2183,8.2772,25.2193,1691.0627,3852.3333,5,Combined Faults
3.1724,61.9473,5.3137,17.0095,1579.6733,1525.0643,1,Normal
11.8633,52.5730,8.0665,22.5438,1679.7960,1399.9199,3,Misalignment
14.1511,60.0000,6.9720,23.6604,1869.9183,2110.2590,5,Combined Faults
18.1464,57.5488,8.1706,18.6853,1587.4887,2553.5557,3,Misalignment
18.4274,83.5683,6.2788,22.1592,1506.8142,304.3646,4,Overheating
18.1265,63.9343,6.9674,24.5374,1816.7990,6532.9089,5,Combined Faults
3.8132,68.4557,5.6618,16.9382,1552.6311,1860.0067,1,Normal
23.4945,69.2148,8.7210,20.5913,1371.9565,1778.7030,3,Misalignment
12.9665,65.6194,8.5964,27.1846,1793.5970,4192.5209,5,Combined Faults
18.0142,68.3179,8.6070,22.3349,1723.5911,7276.7024,5,Combined Faults
16.4474,68.3223,7.1579,22.4115,1422.0908,3194.0600,3,Misalignment
9.4847,53.5080,6.3797,16.5341,1211.2887,2450.0996,2,Bearing Wear
12.3448,60.0000,7.8716,22.2776,1353.8406,3465.3321,5,Combined Faults
18.4663,67.5825,8.7145,26.8359,1651.1028,6857.3305,5,Combined Faults
18.4725,72.0456,7.1178,22.1706,1127.4830,6772.4757,5,Combined Faults
17.2379,50.4992,7.9733,21.7841,1768.0837,1201.1516,3,Misalignment
14.6199,62.9120,7.1080,25.9289,1864.9370,2379.4397,5,Combined Faults
24.7960,60.2165,6.7594,21.4570,1774.9615,746.1843,3,Misalignment
10.3964,55.4029,6.4625,16.7787,1246.2238,2312.5291,2,Bearing Wear
4.5739,56.4544,5.2131,16.0974,1559.1050,1179.2497,1,Normal
18.4481,61.7113,7.7505,18.6314,1306.8473,1262.0974,3,Misalignment
20.1153,50.6798,6.5445,17.5841,1542.4760,3326.5394,3,Misalignment
13.5184,62.4877,7.0763,18.8694,1402.6296,5928.5395,2,Bearing Wear
2.3560,50.7809,5.5984,15.5988,1409.6989,384.2284,1,Normal
11.0631,58.7224,6.8695,18.0023,1524.8767,4124.2644,2,Bearing Wear
18.7783,65.9225,6.6426,23.3152,1685.6057,5659.9000,5,Combined Faults
18.4423,54.3606,8.5054,21.4602,1782.6036,3764.7001,3,Misalignment
17.9750,80.9143,6.4885,22.9440,1587.9050,2266.7862,4,Overheating
11.0553,60.0000,6.3658,25.0924,1678.7437,1653.2853,5,Combined Faults
14.9119,66.0909,7.3289,20.9333,1280.9653,7094.5994,2,Bearing Wear
11.0127,76.3309,6.5405,23.4261,1552.0113,824.5826,4,Overheating
16.1914,62.0395,7.4975,20.3255,1629.6926,6138.4644,2,Bearing Wear
8.6765,77.0616,5.2227,22.5916,1014.1234,4584.3719,4,Overheating
4.4536,53.0453,5.6515,16.6108,1451.5374,339.8812,1,Normal
20.0143,59.8608,6.8369,18.3324,1524.9318,1687.4091,3,Misalignment
12.7620,62.9146,7.0175,20.9507,1218.2335,2519.1779,5,Combined Faults
15.4867,60.0000,8.4029,23.9702,1443.8577,2243.6756,5,Combined Faults
16.6949,65.1521,7.4003,20.4043,1680.2760,7217.9375,2,Bearing Wear
11.9589,58.2490,6.3493,22.1014,1552.5682,2452.3452,3,Misalignment
4.3615,49.4783,5.4631,16.9415,1491.9419,430.9903,1,Normal
22.8332,67.0281,8.6425,18.9077,1758.4707,2947.0210,3,Misalignment
25.1046,63.7210,8.0863,19.7967,1417.9297,272.6267,3,Misalignment
9.6618,81.2236,5.4551,23.6992,1664.2927,2016.2603,4,Overheating
9.4603,55.3373,6.4965,17.7342,1553.4630,2996.6906,2,Bearing Wear
8.1997,50.9977,6.1098,16.5912,1399.1258,2246.2448,2,Bearing Wear
16.2062,68.2390,7.9689,24.7374,1450.8308,7956.0845,5,Combined Faults
10.2257,55.5211,6.3276,17.5535,1518.6672,2095.5531,2,Bearing Wear
12.0915,59.5690,6.9070,19.6772,1360.8433,5336.0124,2,Bearing Wear
17.5146,59.4566,7.3658,20.5936,1610.1968,4965.9675,3,Misalignment
15.2527,67.3839,7.7950,20.7821,1363.5805,7673.8369,2,Bearing Wear
9.0374,75.1015,5.6679,21.6694,1032.0164,3176.9931,4,Overheating
3.2726,62.3670,5.6061,16.0262,1490.6560,1269.0805,1,Normal
2.9478,51.3080,5.3887,16.2449,1464.2171,386.4166,1,Normal
2.2967,61.4598,5.3165,16.6668,1461.8820,1353.5486,1,Normal
4.5507,72.3105,6.4870,20.3923,1276.5831,1590.9009,4,Overheating
22.3117,53.1401,8.1627,21.6376,1460.6771,487.6094,3,Misalignment
15.8284,65.6121,7.9397,18.2405,1629.9310,2086.8145,3,Misalignment
4.8379,50.8050,5.7155,16.5222,1519.4562,501.8140,1,Normal
15.5055,64.5127,7.4228,20.5663,1493.9428,6861.3863,2,Bearing Wear
11.3738,58.1683,6.7509,19.1056,1347.1555,4861.6660,2,Bearing Wear
4.8351,53.2591,5.8751,16.8193,1501.3814,628.3950,1,Normal
2.8565,58.6769,5.6666,16.0649,1482.3949,930.2039,1,Normal
3.8626,65.1109,5.7388,17.0806,1496.4120,1692.9907,1,Normal
14.1699,51.8771,7.4044,21.7163,1492.3799,4839.1261,3,Misalignment
4.2643,62.9582,5.7115,15.7953,1541.1476,1743.9797,1,Normal
14.2969,68.0233,6.6042,19.8665,1352.2570,7555.5058,5,Combined Faults
13.7119,60.0000,8.4346,26.0919,1647.9756,3170.6828,5,Combined Faults
12.6097,60.5540,6.7109,22.0595,1138.2139,2537.4547,5,Combined Faults
15.5420,64.3597,7.7163,19.7411,1521.6455,7392.9760,2,Bearing Wear
14.6488,65.2200,8.1924,22.9653,1813.9651,4649.8771,5,Combined Faults
6.8764,76.6776,6.1336,22.4232,1037.2905,3581.8801,4,Overheating
15.7592,74.0590,7.4442,21.9308,1225.3007,7970.9464,5,Combined Faults
16.4113,80.4377,6.6976,25.6802,1970.4517,4629.2303,4,Overheating
23.0796,69.0283,7.9382,19.3163,1526.0390,2195.1229,3,Misalignment
13.0520,60.0000,6.4245,22.2171,1774.5297,2370.9272,5,Combined Faults
2.7623,59.0432,5.1826,16.3757,1445.7291,1443.8136,1,Normal
22.9195,59.6758,8.3393,21.5410,1500.2122,3790.8318,3,Misalignment
16.6568,57.9109,7.8283,21.4252,1629.5359,573.2371,3,Misalignment
4.5630,48.9140,5.5608,16.5147,1537.1184,79.8839,1,Normal
13.8086,59.9046,7.1268,19.2245,1360.0738,5533.0107,2,Bearing Wear
8.3553,78.9669,6.5493,25.0604,1614.6203,5128.0041,4,Overheating
3.2770,66.5328,5.6841,16.6223,1533.6070,1828.1212,1,Normal
3.2672,50.9153,5.5539,16.1074,1453.0043,545.8675,1,Normal
13.4882,70.5444,7.4444,21.6935,1486.4158,7461.1133,5,Combined Faults
2.2121,58.3600,5.2835,15.7927,1487.5979,1278.0273,1,Normal
16.4796,66.3775,9.0907,20.1546,1291.8583,6338.3695,5,Combined Faults
4.6036,62.9666,5.6838,15.7346,1458.5872,1778.6037,1,Normal
19.6416,59.6620,8.2074,19.8805,1582.8328,2974.7377,3,Misalignment
12.2367,60.0000,6.7615,23.6219,1364.5227,1693.8916,5,Combined Faults
14.3970,65.2865,7.4037,20.6253,1336.9959,7427.0099,2,Bearing Wear
23.4402,55.7876,6.7254,18.1060,1354.7600,1277.9879,3,Misalignment
3.2924,54.1596,5.2111,16.2201,1524.0225,934.0847,1,Normal
9.7532,93.0365,7.2036,25.0663,1970.2000,1459.9977,4,Overheating
7.5603,53.8544,6.4021,17.1906,1660.4820,2191.1314,2,Bearing Wear
4.6790,61.2558,5.6569,15.8986,1587.7221,1277.1824,1,Normal
3.8552,60.9570,5.7770,16.2887,1581.5890,1143.9217,1,Normal
3.4460,46.2311,5.2619,16.3187,1498.2164,33.6519,1,Normal
6.7588,77.1748,7.0913,23.1525,1923.6474,1115.4354,4,Overheating
10.4274,60.0683,6.9869,18.0138,1333.8552,4041.4250,2,Bearing Wear
11.9225,55.6122,6.6412,17.4969,1472.2661,3603.8788,2,Bearing Wear
13.1124,60.8269,7.2601,21.8569,1495.6362,3113.4864,5,Combined Faults
3.2290,50.3186,5.7233,15.8649,1549.2564,248.3000,1,Normal
3.7679,53.9659,5.3611,16.6885,1469.5741,571.0180,1,Normal
2.5264,52.1870,5.2141,15.7475,1489.7463,750.2273,1,Normal
11.7447,58.0075,6.4633,18.2855,1524.1410,3444.9788,2,Bearing Wear
4.3841,73.3037,5.3776,20.9403,1182.1240,5966.5928,4,Overheating
22.5394,85.6744,7.1361,23.7280,1886.5679,5601.4800,4,Overheating
6.7835,75.0624,5.1095,22.6623,1042.4164,842.6884,4,Overheating
